text,label
¿Podés dejar el equipo de sonido preparado para las pruebas?,0
Gana comisiones por cada proyecto que refieras y facture,1
Adjunto el reporte de pruebas con logs incluidos,0
Recibiste saldo por participar en la beta privada de la app,1
¿Podés confirmar la asistencia de los speakers antes del viernes?,0
Gana dinero por producir microcontenidos y vender suscripciones,1
Te dejo la lista de materiales que faltan para el montaje,0
Recibiste una oferta para monetizar tu canal con pagos recurrentes,1
¿Podés dejar la sala con el set-up en aula?,0
Gana dinero creando cursos cortos y vendiéndolos por módulos,1
Adjunto las métricas de conversión del trimestre,0
Recibiste saldo por validar tres registros en un día,1
¿Podés avisar a seguridad sobre la visita de proveedores?,0
Gana comisiones por las ventas que consigas para la empresa,1
Gracias por el apoyo. Resolviste el bloqueo en producción,0
Recibiste un bono por cada tarea completada antes del plazo,1
¿Podés preparar el dossier con la nueva portada?,0
Gana dinero por revisar y validar anuncios publicitarios,1
Adjunto el presupuesto revisado para autorización,0
Recibiste saldo por participar en pruebas de UX,1
¿Podés dejar el informe con índice y anexos impresos?,0
Gana comisiones por cada venta que se origine desde tu promoción,1
Te confirmo que el cliente firmó el contrato esta mañana,0
Recibiste un bono por colaborar con la mejora del producto,1
¿Podés marcar la incidencia como resuelta en el sistema?,0
Gana dinero por crear microebooks y venderlos por capítulo,1
Adjunto los registros de acceso solicitados por auditoría,0
Recibiste saldo por invitar a cinco usuarios certificados,1
¿Podés dejar la llave con recepción hasta mañana?,0
Gana dinero por ofrecer microtareas y cobrar fee por gestión,1
Gracias por la confirmación de la agenda. La he bloqueado,0
Recibiste un bono por liderar una sesión de pruebas,1
¿Podés preparar el acta para firmar a las 17?,0
Gana comisiones por cada contrato que genere ingresos recurrentes,1
Adjunto las imágenes para la nota de prensa,0
Recibiste saldo por participar en un estudio remunerado,1
¿Podés confirmar la entrega en la dirección indicada?,0
Gana dinero por crear templates para propuestas y cobrarlos por uso,1
Gracias por la gestión del proveedor. Ya solucionamos la incidencia,0
Recibiste un bono por verificar usuarios en la plataforma,1
¿Podés revisar si la sala tiene ventilación adecuada?,0
Gana comisiones por los clientes que logres captar este año,1
Adjunto el reporte con las métricas de satisfacción,0
Recibiste saldo por completar y validar la encuesta semanal,1
¿Podés dejar la documentación firmada en archivo físico?,0
Gana dinero por producir microproductos y vender licencias,1
Te confirmo que la implementación será este fin de semana,0
Recibiste una oferta que mejora tu comisión por rendimiento,1
¿Podés avisar a RRHH sobre la reubicación del empleado?,0
Gana dinero por traducir contenidos y cobrar por palabra,1
Adjunto las notas de la reunión de coordinación,0
Recibiste saldo por participar en pruebas de pago,1
¿Podés dejar el material de marketing en recepción?,0
Gana dinero por crear microtours y vender accesos,1
Gracias por la actualización del presupuesto. Lo reviso,0
Recibiste un bono por completar la formación interna,1
¿Podés dejar las acreditaciones en recepción desde las 8?,0
Gana comisiones por cada cliente que mantenga facturación activa,1
Adjunto el plan de contingencia por si surge un incidente,0
Recibiste saldo por validar usuarios en procesos de prueba,1
¿Podés comunicar el cambio de sede a todos los equipos?,0
Gana dinero por ofrecer microconsultorías y cobrar por hora,1
Gracias por la ayuda con el testeo. Quedó todo documentado,0
Recibiste un bono por completar cinco pruebas exitosas,1
¿Podés preparar el espacio con 30 sillas para el taller?,0
Gana dinero moderando eventos y cobrando por gestión,1
Adjunto la propuesta con costes y tiempos estimados,0
Recibiste saldo por participar en la beta cerrada del servicio,1
¿Podés dejar en mi bandeja la documentación firmada?,0
Gana comisiones por cada contrato que tus referidos firmen,1
Gracias por la revisión. Ya integré los cambios en el repo,0
Recibiste un bono por conseguir tres nuevos usuarios pagos,1
¿Podés confirmar si la reunión será híbrida?,0
Gana dinero por crear microactivos y vender licencias,1
Adjunto el acta final con las firmas correspondientes,0
Recibiste saldo por completar la cadena de validación,1
¿Podés dejar las copias impresas en la mesa del comité?,0
Gana dinero por realizar microservicios para PYMEs,1
Te confirmo que el transporte está contratado para el lunes,0
Recibiste un bono por participar en el estudio de mercado,1
¿Podés revisar si el proyector necesita cable adaptador?,0
Gana dinero moderando comunidades y cobrando fee mensual,1
Adjunto la lista de verificación para cierre de proyecto,0
Recibiste saldo por la actividad de esta semana en la plataforma,1
¿Podés dejar constancia en el acta de la votación?,0
Gana dinero por crear microcursos y cobrarlos por módulo,1
Gracias por la respuesta rápida. Solucionó el bloqueo,0
Recibiste un bono por completar tareas clave antes del plazo,1
¿Podés coordinar la recogida de las acreditaciones?,0
Gana comisiones por cada cliente que recomiendes y facture,1
Adjunto el plan maestro con responsables y hitos,0
Recibiste saldo por invitar a un partner que firmó contrato,1
¿Podés confirmar si hay catering para 50 personas?,0
Gana dinero por crear guías y vender licencias por descarga,1
Gracias por la ayuda con la implementación. Quedó estable,0
Recibiste un bono por tu participación en la fase piloto,1
¿Podés dejar el material didáctico en sala 2?,0
Gana comisiones por cada venta que se haga con tu código,1
Adjunto el listado de asistentes con teléfonos,0
Recibiste saldo por completar verificaciones en cadena,1
¿Podés cerrar el ticket tras validar la corrección?,0
Gana dinero por crear microproductos y vender suscripciones,1
Gracias por la coordinación. Todo quedó planificado,0
Recibiste un bono por cada referido que se active esta semana,1
¿Podés confirmar el horario final de la jornada?,0
Gana comisiones por ventas que se originen desde tus publicaciones,1
Adjunto la carta con las condiciones para el proveedor,0
Recibiste saldo por invitar a usuarios premium a la plataforma,1
¿Podés dejar la presentación en formato PDF y editable?,0
Gana dinero por diseñar templates y venderlos por licencia,1
Gracias por la entrega puntual del material promocional,0
Recibiste una oferta que incrementa tu porcentaje de comisión,1
¿Podés dejar una copia firmada en mi bandeja?,0
Gana dinero por crear mini cursos y vender accesos recurrentes,1
Adjunto el listado con los usuarios que asistieron presencialmente,0
Recibiste saldo por completar tareas de moderación,1
¿Podés avisar a la limpieza que la sala quedó ocupada hasta las 6?,0
Gana dinero por crear microcontenidos y cobrar por acceso,1
Gracias por el resumen ejecutivo. Lo distribuí al equipo,0
Recibiste un bono por participar en la prueba de pago,1
¿Podés dejar el acta firmada en archivo físico?,0
Adjunto las garantías solicitadas por el cliente,0
Recibiste saldo por validar tres registros en la misma jornada,1
¿Podés preparar 20 carpetas con la documentación?,0
Gana dinero por moderar foros y cobrar por gestión de hilos,1
Gracias por la ayuda en la conciliación del cierre de mes,0
Recibiste una oferta de afiliación con pagos semanales,1
¿Podés comprobar que el proyector funcione antes de la sesión?,0
Gana dinero por traducir microcontenidos y cobrar por palabra,1
Adjunto el acta con las observaciones del comité,0
¿Podés confirmar si la reunión tendrá almuerzo incluido?,0
Gana dinero por crear microproductos y cobrar por descarga,1
Te confirmo la fecha de la entrega para el cliente,0
Recibiste saldo por participar en tests de usabilidad,1
¿Podés dejar la documentación en carpeta designada para legal?,0
Gana comisiones por cada venta que consigas para la plataforma,1
Gracias por el apoyo con la puesta en marcha. Quedó estable,0
Recibiste una bonificación por completar tu primer mes,1
¿Podés avisar a comunicaciones para la nota interna?,0
Gana dinero por realizar microtareas y cobrar por paquete,1
Adjunto la plantilla para la presentación del martes,0
Recibiste saldo por participar en una campaña de prueba pagada,1
¿Podés confirmar la hora de llegada del proveedor?,0
Gana comisiones por cada contrato que firme un referido,1
Gracias por la foto del producto. La utilicé en la ficha,0
Recibiste saldo por completar un curso express en la app,1
¿Podés dejar el material impreso en mi bandeja para revisar?,0
Gana dinero por crear contenidos y vender licencias por usuario,1
Adjunto el resumen con mejoras propuestas para el sprint,0
Recibiste un bono por tu participación en el piloto interno,1
¿Podés confirmar si el stand requiere montaje especial?,0
Gana por cada venta que se origine desde tus publicaciones,1
Te confirmo que la reunión será virtual con enlace enviado,0
Recibiste saldo por completar tareas de transcripción,1
¿Podés dejar constancia del pago en el expediente del cliente?,0
Gana dinero por crear microproductos y cobrarlos por licencia,1
Gracias por la coordinación con transporte. Todo perfecto,0
Recibiste un bono por cada cliente nuevo que trajiste,1
¿Podés marcar el documento como cerrado una vez firmado?,0
Gana dinero por crear microcontenidos y vender suscripciones,1
Adjunto el acta con firmas y observaciones finales,0
Recibiste saldo por validar tres registros esta mañana,1
¿Podés preparar un informe con indicadores de riesgo?,0
Te confirmo la entrega del pedido para el miércoles,0
Recibiste un bono por completar la tarea antes del plazo,1
¿Podés dejar la sala con la configuración para taller?,0
Gana comisiones por cada curso vendido con tu código,1
Adjunto el cronograma con hitos y entregables,0
Recibiste saldo por participar en pruebas de usuario beta,1
¿Podés dejar la documentación en la carpeta del proyecto?,0
Gana dinero por crear microservicios y vender suscripciones,1
Gracias por el resumen de la jornada. Muy útil,0
Recibiste un bono por invitar a un partner que facturó,1
¿Podés confirmar si el catering incluye opciones sin gluten?,0
Gana comisiones por cada referencia que se convierta en venta,1
Adjunto la lista final de materiales imprescindibles,0
Recibiste saldo por completar la prueba de concepto,1
¿Podés dejar la llave con recepción esta tarde?,0
Gana dinero por crear y vender microproductos digitales,1
Gracias por la entrega del informe mensual a tiempo,0
¿Podés revisar si la sala tiene suficiente iluminación?,0
Adjunto el borrador final para revisión legal,0
Recibiste saldo por participar en la validación del prototipo,1
¿Podés confirmar si el pago llegó a la cuenta indicada?,0
Gana comisiones por cada cliente que refieras y facture,1
Te confirmo que la versión estable está en producción,0
Recibiste saldo por completar microtareas de revisión,1
¿Podés avisar a limpieza que el evento termina a las 18?,0
Gana dinero por crear microcursos y vender licencias,1
Adjunto la guía rápida para uso interno del sistema,0
¿Podés dejar la documentación firmada en la carpeta de legal?,0
Gana dinero por ofrecer pequeños servicios de consultoría,1
Gracias por tu tiempo en la formación fue muy provechoso,0
Recibiste saldo por cada lead válido que enviaste,1
